,screen_name,created_at,text
31,taralipinski,9/30/2013 15:56,Part of interview was to add commentary to my Olympic performance. At this moment  I'm watching myself  
32,taralipinski,9/30/2013 21:55,Stand off @ Leroy Street Dog Run 
33,taralipinski,10/3/2013 18:31,#tbt Sprinkler fun with my crazy dog. Who needs Adderall... this guy 
34,taralipinski,10/4/2013 20:47,Is it weird how excited I am about this email?! Time to buy a furry Russian hat #Tara2.0 #RoadtoSochi  
35,taralipinski,10/10/2013 23:17,#tbt #HappyPlace #Kiawah 
36,taralipinski,10/12/2013 5:56,Which way to turn mnsiobal #nightswithJD @ Omar's La Ranita 
37,taralipinski,10/14/2013 21:35,I'm home.... #DSC @ Detroit Skating Club 
38,taralipinski,10/14/2013 21:49, @KDrewLocal4: @Tara_Lipinski  Tara Lipinski back at the Detroit Skating Club talking Olympics and so much more!  
39,taralipinski,10/14/2013 21:49, @valemarchei14: Got a power hug from @Tara_Lipinski today ..I'm definitely all set for #skateamerica this week #whoisjalous  so sweet! Xo
40,taralipinski,10/15/2013 1:36,Hanging with Mao today...she is the cutest ever. Love her #maoasada @ Detroit Skating Club 
41,taralipinski,10/15/2013 16:22,Great interviews with jabbott2014 and @pchiddy today... #RoadtoSochi @ Detroit Skating Club 
42,taralipinski,10/15/2013 21:06,One of the sweetest skaters out there... lissastarr such a fun piece...especially since we scored warm  
43,taralipinski,10/16/2013 1:22,#RedWings lmc6188 @ Joe Louis Arena 
44,taralipinski,10/16/2013 3:08,@ItsBrooklin I can't complain!
45,taralipinski,10/16/2013 16:17, @Local4Lauren: @Tara_Lipinski is here at @Local4News! So exciting! Check her out on @4LiveInTheD! #howcool Had a great time!
46,taralipinski,10/16/2013 17:08,Love hanging with this gal @KDrewLocal4 
47,taralipinski,10/16/2013 19:29,Chilling with @meryl_davis at her beautiful home... Thanks for the great chat xo 
48,taralipinski,10/16/2013 21:42,Such serious reporting @maiashibutani @alexshibutani #smile #sparkle #shine 
49,taralipinski,10/17/2013 1:39,Good timing to be in #Detroit @MLB @tigers #postseason 
50,taralipinski,10/18/2013 18:07,Game day! Good Luck @maxtaaron @ Joe Louis Arena 
51,taralipinski,10/19/2013 18:37,Triple triple hotness... Way to go @AshWagner2010
52,taralipinski,10/19/2013 20:49,18 years and counting @lindseyweber1 Love you. 
53,taralipinski,10/20/2013 13:38,From my old skating locker to my old apartment...I will miss you Detroit. (And you too lmc6188 ) 
54,taralipinski,10/20/2013 15:41,"RT @ScottHamilton84: Do you love skating?!? Today on NBC, coverage of the 1st international competition of the 2014 Olympic season, SkateAm "
55,taralipinski,10/23/2013 15:17,So excited for this next phase of my career! @nbcolympics nbcsports #roadtosochi 
56,taralipinski,10/23/2013 15:21, @BruceRheins: Congrats @Tara_Lipinski for NBC Olympics gig; wish it was us instead!  Thanks Bruce!
57,taralipinski,10/23/2013 15:22,"RT @NBCSportsPR: Johnny Weir, Tara Lipinski &amp; Tanith Belbin join NBC Olympics team for Sochi @JohnnyGWeir @Tara_Lipinski @TanithJLB  "
58,taralipinski,10/23/2013 15:24, @beckychat: Welcome to the NBC Olympic family @Tara_Lipinski !!!  Thanks Becky...I'm sure we will have lots of fun!
59,taralipinski,10/23/2013 15:49,@JeffJ99CAL thanks!
60,taralipinski,10/24/2013 4:23,My Russians love me.... @ Mari Vanna 
61,taralipinski,10/26/2013 14:37,RT @SarahHughesNY: So many great pics from @icetheatre!  Loving this one with @EmHughes26 @Tara_Lipinski @KurtBrowning @sonianboc     
62,taralipinski,10/27/2013 10:46,And it begins...... 3:30 am call time #roadtosochi Watch us this afternoon! @nbcolympics nbcsports @  
63,taralipinski,10/27/2013 15:49,RT @robdustinrbtv: SKATE TV ALERT: 4 - 6 p.m  ET NBC Sports - Skate Canada USA's Gracie Gold begins road to Olympics.
64,taralipinski,10/27/2013 20:32,@joandarcdoll thank you!
65,taralipinski,10/27/2013 21:26,@victoria_c25 Olympic years are the best years!
66,taralipinski,10/27/2013 21:27,@KPNCTN thank you!
67,taralipinski,10/27/2013 21:28,@RoSkates all of them!
68,taralipinski,10/28/2013 12:31,@nickverreos1 @TylerDuckMTV @SkateCanada @JimmyWinMedia thanks Nick! Loved your recap...great info!
69,taralipinski,10/28/2013 16:25,"RT @EvanLysacek: My mom taught me that when you fall, you must get back up. Watch &amp; share my story here.  #thankyoumom"
70,taralipinski,10/28/2013 16:30,@EvanLysacek so inspiring!  Gave me chills. Xo
71,taralipinski,10/28/2013 19:17,Loving this warm fall day with debsvarc #CentralPark @ Central Park Boathouse 
72,taralipinski,10/29/2013 16:24,@USOlympic This Times Square event is putting me in the spirit #100Days to go! #RoadToSochi #OlympicFever
73,taralipinski,10/29/2013 17:12,@buckhollywood don't think so but maybe I will come back for you!
74,taralipinski,10/29/2013 17:12,RT @USFigureSkating: We found @Tara_Lipinski in Times Square! #RoadToSochi 
75,taralipinski,10/29/2013 17:31,@buckhollywood @SarahHughesNY lets meet up after event!
76,taralipinski,10/29/2013 20:57,@ChrisPollone nice meeting you!
77,taralipinski,10/30/2013 17:23,Started my morning off with some POPSUGAR TV @popsugar so nice meeting all of you! 
78,taralipinski,10/30/2013 17:24,RT @POPSUGAR: You know you want to find out where @tara_lipinski keeps her gold medal! Find out at popsugar.tv 
79,taralipinski,10/30/2013 20:24,@mcqueenofhearts thank you!
80,taralipinski,10/31/2013 21:42,Dublin and I wish everyone a Happy Halloween! 
81,taralipinski,11/2/2013 14:10,"RT @MissUniverse: No doubt that olympic gold medalist, @Tara_Lipinski is a genius choice to join this year's 2013 #MissUniverse Competition "
82,taralipinski,11/2/2013 14:12,@MissUniverse Look forward to meeting you. What a fun week ahead of us!
83,taralipinski,11/2/2013 14:25,So excited to be judging #MissUniverse at #CrocusCityHall in Moscow Russia next weekend! Tune into #NBC on Nov 9th. @MissUniverse
84,taralipinski,11/2/2013 17:45,Wish I was in Cleveland @ScottHamilton84 CARE event today.Came away from last yrs gala beyond moved&amp;inspired!Checkout 
85,taralipinski,11/3/2013 16:04,You like so far? It's time for a website #comingsoon 
86,taralipinski,11/3/2013 18:52,@barondog33 Thank you!
87,taralipinski,11/3/2013 18:56," @SkatingLesson: @Tara_Lipinski has a very nice way of keeping it real, yet being positive. Coverage much better than Skate America. Thanks!"
88,taralipinski,11/3/2013 19:04,@SkatingLesson To the naked eye it's hard to see them all the time but hopefully it helps explain the workings of judging system a bit
89,taralipinski,11/3/2013 19:05,@Liz_Mann75 so sweet...thank you!
90,taralipinski,11/3/2013 19:07, @SkatingLesson: Tara has been reading the protocols. New for NBC. @Tara_Lipinski  so many numbers! #math
91,taralipinski,11/3/2013 19:07,@mz734_FS so many of them!
92,taralipinski,11/3/2013 19:09,@MaraAlyseGH I'm on it next time ;)
93,taralipinski,11/3/2013 19:16,@SkatingLesson I'm sure it will come out somewhere. If not...that would be a first!
94,taralipinski,11/3/2013 19:17, @USFigureSkating: Happy Sunday! Are you watching Cup I China on NBC?!  I hope so!
95,taralipinski,11/3/2013 19:26,@HeatherSonrisa the hardest thing to master!
96,taralipinski,11/4/2013 21:17,The whole #NBCSochiTeam together for meetings &amp; press photos!Scott &amp; I did some funnies.Not sure theyll make the cut 
97,taralipinski,11/5/2013 2:58,Pairs in Sochi? @ScottHamilton84 @NBCOlympics @NBCSports 
98,taralipinski,11/6/2013 1:04,@Vweirvoronov so great meeting you as well. I will take good care of him! I promise. Russian lessons from you two are in order. #RoadToSochi
99,taralipinski,11/6/2013 1:04,"RT @NickMcCarvel: Great @icenetwork video feature with @SarahHughesNY, @Tara_Lipinski + others at #100days event  #Ro "
100,taralipinski,11/6/2013 15:52,RT @MerfRadio: Thanks @Tara_Lipinski #NJrepresentin'
101,taralipinski,11/6/2013 15:53,@AshWilke of course!
102,taralipinski,11/6/2013 16:29,"RT @NBCOlympics: Come December, winter athletes will take flight in the Bird's Nest:  #freestyleskiing  "
103,taralipinski,11/6/2013 16:29,RT @PanicAtTheDisco: We have a date with some beautiful ladies in Moscow! See us play Miss Jackson on @realDonaldTrump's Miss Universe 2013 
104,taralipinski,11/6/2013 19:04,RT @ScottHamilton84: @Tara_Lipinski @NBCOlympics @NBCSports That would require me to actually leave the ice &amp; get through two programs. Wha 
105,taralipinski,11/6/2013 19:13,@JohnnyGWeir It must have been Casual Friday for me... @NBCOlympics @NBCSports 
106,taralipinski,11/6/2013 21:11,---&gt; Moscow @Delta you are making me a very happy girl right now. @KelliHurley    
107,taralipinski,11/7/2013 16:09,Day 1. Holy Moscow! There needs to be a lost and found for us @KelliHurley 
108,taralipinski,11/7/2013 18:10,Watch @extratv and @InsideEdition tonight! 
109,taralipinski,11/7/2013 18:24,RT @KelliHurley: Interview with @extratv promoting Miss Universe with @tara_lipinski...tune in tonight to watch!  
110,taralipinski,11/8/2013 10:11,RT @KelliHurley: The Moscow skyline... @tara_lipinski @ O2 Lounge 
111,taralipinski,11/8/2013 10:41,
112,taralipinski,11/8/2013 17:25,Russian nights with @KelliHurley 
113,taralipinski,11/9/2013 16:21,And it begins... #MissUniverse2013 
114,taralipinski,11/9/2013 16:21,RT @_OnTheTop: El jurado empieza a llegar al Crocus city Hall #MissUniverse @Tara_Lipinski y Chef Nobu #MissUniverse 
115,taralipinski,11/9/2013 16:58,@AnneV #Nobu @MissUniverse #MissUniverse 
116,taralipinski,11/9/2013 16:58,RT @KelliHurley: Backstage with @IamStevenT and @tara_lipinski missuniverse @ Crocus City Hall 
117,taralipinski,11/9/2013 17:10,I'm judging with this guy @IamStevenT #howcool #MissUniverse @KelliHurley 
118,taralipinski,11/10/2013 2:15,@sonianboc thank you! Xo
119,taralipinski,11/10/2013 2:15,@MNSiobal xo
120,taralipinski,11/10/2013 22:50,RT @AnneVEverything:  @AnneV: We did it!!! Thanks to the best team @IamStevenT @Tara_Lipinski @fkirkorov @FaroukShami @MissUniverse  
121,taralipinski,11/11/2013 13:11,Have to thank @BadgleyMischka and @RenttheRunway for this pretty dress! #renttherunway is my new obsession. 
122,taralipinski,11/11/2013 13:12,RT @USOlympic: Happy Veterans Day. Thank you to all the brave men &amp; women who serve and have served. You make us proud to cheer for #TeamUS 
123,taralipinski,11/11/2013 14:25,RT @RenttheRunway: How stunning was @tara_lipinski in our Fluorescent Chiffon Gown? #Regram #MissUniverse 
124,taralipinski,11/11/2013 15:18,Red Carpet Fun @AnneV @ThomasARoberts   #missuniverse                        
125,taralipinski,11/15/2013 18:05, @JohnnyGWeir: Just commentated the men from Trophe  Eric Bompard live with Miss @Tara_Lipinski and all I have to say is WOW!  Power couple
126,taralipinski,11/16/2013 0:08,RT @LoisElfman: Hoping for a RT from @Tara_Lipinski. Lipinski occupies judges seat at Miss Universe |   
127,taralipinski,11/17/2013 5:19,"RT @JohnnyGWeir: Night shift with @tara_lipinski. C line Bags akimbo for GP France on NBC, Sunday at 4:30 EST. @ NBC  "
128,taralipinski,11/17/2013 15:48,I can't take them off. #Ballerina all day every day #Chloe 
129,taralipinski,11/17/2013 18:21," @JeffRaymondRC: if Y = #NFL + #NASCAR + #F1 x #sunday, Y is #couch  plus figure skating ;)"
130,taralipinski,11/17/2013 22:07,Grand Prix of France is on #NBC right now! How ya liking it?!
131,taralipinski,11/17/2013 22:39, @OldGoat34: @Tara_Lipinski Loving it but never seem to see the commentators like you.  Maybe at the Olympics! :)
132,taralipinski,11/17/2013 22:43,"RT @nikle84: I love it when Terry Gannon, @Tara_Lipinski, and @JohnnyGWeir get together to commentate! Winning trio. Thanks @nbc :) #Skatin "
133,taralipinski,11/17/2013 22:58,@lovegoodjohnny I definitely remember! Oh the memories
134,taralipinski,11/17/2013 23:12,RT @ifsmagazine: @Tara_Lipinski I totally enjoyed the refreshing coverage of this event today. You all made it fun - which is what skating  
135,taralipinski,11/17/2013 23:12,@ifsmagazine very sweet...thank you!
136,taralipinski,11/17/2013 23:17,@JeffJ99CAL thanks!
137,taralipinski,11/18/2013 1:15,@mileman77 thank you!
138,taralipinski,11/18/2013 1:18,@iamkay23 thanks so much! Enjoy the show!
139,taralipinski,11/18/2013 1:19,@DebCinLA xoxo
140,taralipinski,11/18/2013 16:44,RT @misfitmimes: @NBCSports MT @daisysdesk: @JohnnyGWeir @Tara_Lipinski Hats off to you. Dream Team of skating commentators. A shot in the  
141,taralipinski,11/19/2013 5:42, @Vweirvoronov: Dinner date scheduled w/ @ThomasARoberts  @patrickdabner @Tara_Lipinski &amp;&amp;&amp; @ @JohnnyGWeir - let's do it!  I'm in!
142,taralipinski,11/21/2013 13:54,RT @JohnnyGWeir: Don't forget to catch me on @Bethenny today! Check your local listings! Spoiler Alert: I didn't get shot.
143,taralipinski,11/22/2013 5:01, @ayukovon: @JohnnyGWeir @Tara_Lipinski OMG!! It's my pleasure! I am SOOOO happy for your kind words!  It's so great!
144,taralipinski,11/24/2013 3:56,RT @JohnnyGWeir: Dream Team! Join us tomorrow at 2:00 EST on NBC Sports!@tara_lipinski Artwork courtesy @ayukovon! @  
145,taralipinski,11/24/2013 3:56,RT @JohnnyGWeir: The Hunger Games films should be required viewing for all aspiring Olympians &amp; for those who want to know what they feel l 
146,taralipinski,11/24/2013 23:38,"RT @JohnnyGWeir: Thank you for spending your Sundays with us, @NBCSports and figure skating! We're back with you for the Grand Prix Final!  "
147,taralipinski,11/25/2013 14:19,Winter has arrived in the West Village. #Stars on #Ice 
148,taralipinski,11/26/2013 16:01,"RT @Olympics: At age 15, American figure skater Tara Lipinski was the youngest Winter Games individual gold medalist. #olympics  "
149,taralipinski,11/26/2013 16:47,Check out the free Olympic Athletes' Hub apps for fans! I love it. #Olympic fever   @Olympics @USFigureSkating
150,taralipinski,11/26/2013 19:04,@SandraBezic Thanks Sandra! Couldnt have done it without you. #TheRainbow
151,taralipinski,11/30/2013 18:20,Dad working hard. Mom and I at work as well #shopping 
152,taralipinski,12/1/2013 5:07,Russian nights with @JohnnyGWeir 
153,taralipinski,12/1/2013 6:09,RT @JohnnyGWeir: We love @OneginNYC! @Tara_Lipinski @Vweirvoronov @DSchec1   
154,taralipinski,12/1/2013 16:01,@Vweirvoronov xoxo
155,taralipinski,12/5/2013 13:40,"RT @MitchAlbom: #saydetroit @Tara_Lipinski, who donated pair of signed skates (size 6.5) joins us now. Listen at  for "
156,taralipinski,12/5/2013 19:48,@JSeaverICE so fun...love @ABCCocina Next week @HardingsNYC ? Neil is out of town so you will have to rally some troops! #iveneverdonebeer
157,taralipinski,12/5/2013 19:58,@JohnnyGWeir and I are getting ready... #grandprixfinal @NBCSports @NBCOlympics 
158,taralipinski,12/7/2013 15:01,RT @JohnnyGWeir: Off to work we go with @tara_lipinski. Watch the Grand Prix of Figure Skating Final tomorrow on  
159,taralipinski,12/8/2013 8:20,@JohnnyGWeir 
160,taralipinski,12/8/2013 17:17,RT @JohnnyGWeir: Tune in to @NBCSports right now for Grand Prix Final action with me and @Tara_Lipinski! Amazing performances from the skat 
161,taralipinski,12/10/2013 17:34,"@EvanLysacek U r an inspiration always, whether u are winning a gold medal for your country or showing grace &amp; strength thru difficult times"
162,taralipinski,12/12/2013 2:09,#showtime @SashaCohenNYC 
163,taralipinski,12/12/2013 18:16,I will be on @HuffPostLive talking about an interesting topic! Tune in at 1:40 EST 
164,taralipinski,12/13/2013 5:18,Look who is on Twitter! Welcome @PushDicksButton
165,taralipinski,12/16/2013 3:53,Hard life decisions 
166,taralipinski,12/16/2013 14:06,"RT @TODAYshow: Blades of Glory 2...Coming up, @WillieGeist &amp; @Tara_Lipinski will perform a pairs skating routine!"
167,taralipinski,12/16/2013 14:52,RT @NickMcCarvel: .@Tara_Lipinski and @WillieGeist just delivered a stirring pairs short program live on @TODAYshow. #Sochi2014 dark horses 
168,taralipinski,12/16/2013 15:32,@williegeist Might not be too late to qualify for Sochi  Reppin #TheJers #teamTWillie 
169,taralipinski,12/16/2013 15:36,RT @SavannahGuthrie: I cannot tear my eyes away from @WillieGeist pairs ice skating routine with Tara Lipinski. #frozenpoetry #artistryonice
170,taralipinski,12/16/2013 15:38,@SavannahGuthrie #RoadToSochi #TeamTWillie
171,taralipinski,12/16/2013 18:26,'Frozen poetry': Willie Geist on ice will rock your world  via @todayshow
172,taralipinski,12/16/2013 18:39,@joybauer thanks! Who knew what a pair we'd make.
173,taralipinski,12/17/2013 14:56,"RT @TODAYshow: ICYMI, @WillieGeist did a pairs skating routine with @Tara_Lipinski yesterday and it was amazing: "
174,taralipinski,12/17/2013 18:19,"RT @NBCOlympics: .@JohnnyGWeir and @Tara_Lipinski reflect on the #figureskating season so far, and what's to come for #Sochi2014:  "
175,taralipinski,12/17/2013 18:23,@alextrust16 @soulcycle Hi! See ya next time.
176,taralipinski,12/17/2013 21:28,@ParadeMagazine #CrazyaboutChristmas  
177,taralipinski,12/18/2013 16:15,RT @SInowLIVE: 12/18 #sinow: @ChrisMannixSI talks @NBA @adbrandt on @nfl. Plus @Tara_Lipinski &amp; @NBCBlacklist @HarryJLennix LIVE 1p   
178,taralipinski,12/18/2013 18:10, @OKMagazine: @Tara_Lipinski Thanks for following -- we had a great day with you today!  What a fun morning!
179,taralipinski,12/18/2013 18:12, @LBAuthor: Honored to have met @tara_lipinski this morning! Stay tuned to okmagazine for our fun pre-Olympics    xoxo
180,taralipinski,12/18/2013 21:41,"RT @SInowLIVE: On today's #SINow, we go one-on-one with Olympic gold medalist @Tara_Lipinski "
181,taralipinski,12/18/2013 21:42,Fun day @SInow 
182,taralipinski,12/19/2013 2:12,   Not fair...I wanna dance in the snow too    #nutcracker 
183,taralipinski,12/19/2013 14:29,New website is up! Check it out and tell me what ya'll think?! Xo  
184,taralipinski,12/19/2013 18:10,@adbrandt nice meeting you!
185,taralipinski,12/21/2013 21:57,Must have a been a good girl... #Celine 
186,taralipinski,12/22/2013 18:19,Thanks @OKMagazine ! 
187,taralipinski,12/22/2013 22:00,Drippin in gold 
188,taralipinski,12/25/2013 16:49,Merry Christmas Everyone!! Xo
189,taralipinski,12/27/2013 23:18,RT @NBCOlympics: Who was best dressed this Grand Prix season? Who fell flat? @JohnnyGWeir and @Tara_Lipinski weigh in:  
190,taralipinski,12/28/2013 2:07,Bring on the accents----&gt; London 
191,taralipinski,12/30/2013 3:55,Lip...inski 
192,taralipinski,12/31/2013 2:57,               @amandakoch21              
193,taralipinski,1/2/2014 21:48,Ohhhh Henry.... #London 
194,taralipinski,1/4/2014 23:38,Skating day! 
195,taralipinski,1/4/2014 23:43,RT @imaliveoutthere: Must read: former Olympian  @Tara_Lipinski talks of her love of all things Bruce @WSJ 
196,taralipinski,1/7/2014 20:26,Me and my snow bunny 
197,taralipinski,1/8/2014 4:01,RT @NancyChenNews: So excited for the US Figure Skating Championships. Gold medalist @Tara_Lipinski and I will be reporting live for @7News 
198,taralipinski,1/8/2014 4:05,Five of the greatest teen athletes in Winter Olympics history  via @forthewin
199,taralipinski,1/8/2014 13:42,My spiffy nails are headed off to Boston #Nationals 
200,taralipinski,1/9/2014 2:22,RT @emmonsnick: Great to have THE @Tara_Lipinski rinkside with our @NancyChenNews for the figure skating championships! What an addition to 
201,taralipinski,1/9/2014 2:23,@DougMattis Thanks Doug!
202,taralipinski,1/9/2014 18:25,If your costume falls off..... bostonnancy First day with #WHDH Loving it! Watch the news all week to  
203,taralipinski,1/10/2014 5:26,Lots of fun with #whdh today! bostonnancy 
204,taralipinski,1/10/2014 16:15,@Vweirvoronov yes I do!!!
205,taralipinski,1/10/2014 16:27,Oh the memories of Pre-Olympic Nats. A miss on my 3Flip put me in fourth after SP @AshWagner2010 u never know how lucky 4th place can be!
206,taralipinski,1/10/2014 16:28,"RT @JohnnyGWeir: Rhinestones, hair pomade and testosterone. The men's short program is tonight in Boston. Me and @Tara_Lipinski are excited "
207,taralipinski,1/10/2014 19:49,"RT @OKMagazine: We caught up with Olympian @TaraLipinski to talk sequins, gold medals &amp; the song she couldn t wait to skate to:  "
208,taralipinski,1/10/2014 23:30,RT @USFigureSkating: . @Tara_Lipinski signing some autographs too! #Boston2014 
209,taralipinski,1/11/2014 1:00,From our living room to yours @johnnygweir @ TD Garden 
210,taralipinski,1/11/2014 2:19,RT @JohnnyGWeir: Casing the ladies. I couldn't ask for a better co-pilot than @tara_lipinski. @ TD Garden 
211,taralipinski,1/11/2014 2:26,@NiasJoy I love you
212,taralipinski,1/11/2014 2:26,@DebCinLA xo!
213,taralipinski,1/11/2014 19:11,RT @JohnnyGWeir: Watch for me and @Tara_Lipinski on this afternoon and this evenings skating coverage on @NBCSports. Check your local listi 
214,taralipinski,1/11/2014 19:13,RT @NickMcCarvel: Some lucky fans getting @JohnnyGWeir and @Tara_Lipinski's autographs rink side at #Boston2014 
215,taralipinski,1/11/2014 20:03,Me and my bunny @johnnygweir Watch us on #NBC today at 3pm and 8pm EST This is our 1st Nationals  
216,taralipinski,1/11/2014 20:05,@TanithJLB haha love it!
217,taralipinski,1/12/2014 0:50,Watch out ice dancers... @johnnygweir and I are gonna make a run for it @ TD Garden 
218,taralipinski,1/12/2014 2:08,@CoachTomZ you bet. Xo
219,taralipinski,1/12/2014 2:53,Imagining @JohnnyGWeir jumping out of this commentary box and taking the ice for an impromptu performance @USFigureSkating #Boston2014
220,taralipinski,1/12/2014 14:14,Decision Day...What an emotional evening of figure skating last night. Some sad moments but also some  
221,taralipinski,1/12/2014 21:04,"RT @NickMcCarvel: A little backstage analysis from Andrea Joyce, @Tara_Lipinski and @JohnnyGWeir #Boston2014 cc @NBCOlympics  "
222,taralipinski,1/12/2014 22:41,RT @JohnnyGWeir: Resting my voice to commentate the gala with @Tara_Lipinski for next Sunday afternoon telecast on @NBCSports. Check your l 
223,taralipinski,1/13/2014 16:27,"My hair stylist, my venti latte drinking other half, my tv partner in crime and best thing of it  "
224,taralipinski,1/13/2014 19:24,"RT @TeenCancerUSA: @Tara_Lipinski met up w/ our Executive Director, Simon Davies, to discuss ways she can further promote @TeenCancerUSA ht "
225,taralipinski,1/13/2014 20:55,RT @BrookeBCNN: Tanks for calling in @Tara_Lipinski! Talk about pressure. Appreciate your honesty. Me: 'How does she prepare for that?' Tar 
226,taralipinski,1/13/2014 20:56,@BrookeBCNN Thank you..nice talking with you!
227,taralipinski,1/14/2014 19:53,RT @JohnnyGWeir: This week is the European Figure Skating Championships and I wish all the skaters the best of luck. @Tara_Lipinski and I a 
228,taralipinski,1/14/2014 21:18,RT @KatieShow: #Olympic Gold Medalist @Tara_Lipinski is here tomorrow to give us her take on the upcoming winter games. Who's excited for # 
229,taralipinski,1/14/2014 22:43,RT @KateRyan_Inc: Olympic gold-medalist @Tara_Lipinski is all grown up! #photography by @Sarah_Silver 
230,taralipinski,1/15/2014 15:23,RT @JohnnyGWeir: Watch me and @Tara_Lipinski today on @KatieShow! Check your local listings.
231,taralipinski,1/15/2014 17:21,RT @Sarah_Silver: New blog post: BTS with @Tara_Lipinski! A great shoot is easy with a girl this fun and photogenic 
232,taralipinski,1/15/2014 19:54,"RT @katiecouric: I have serious Olympics fever - who's with me? @JohnnyGWeir &amp;
@Tara_Lipinski here today on @KatieShow to give us scoop on  "
233,taralipinski,1/15/2014 23:24,West Coast tune @JohnnyGWeir @katiecouric @KatieShow Katie is the coolest. So sweet &amp; real &amp; down to earth.Love her! 
234,taralipinski,1/16/2014 2:44,RT @espnW: So here's what you're watching tomorrow night guys. Tonya. Nancy. #PriceofGold 
235,taralipinski,1/16/2014 14:42,"RT @JohnnyGWeir: Off to the city to do a special piece with @Tara_Lipinski for @Refinery29. We're doing an office Olympic ""makeover""!"
236,taralipinski,1/16/2014 14:42,RT @misfitmimes: Additional @JohnnyGWeir &amp; @Tara_Lipinski video segment up on @KatieShow website! 
237,taralipinski,1/16/2014 14:44,RT @DazeUndoVim: vote for @Tara_Lipinski to be included into @MaximMag Hot 100 2014 at 
238,taralipinski,1/16/2014 18:53,@coralsncognacs @nehaintown xo!
239,taralipinski,1/17/2014 2:06,RT @ESJW: @Vweirvoronov @Tara_Lipinski he he he! Johnny is looking secretly. 
240,taralipinski,1/18/2014 6:51,"RT @misfitmimes: Join @JohnnyGWeir &amp; @Tara_Lipinski for NBC's Skating Spectacular Jan. 18, 4 pm EST! Details:   "
241,taralipinski,1/19/2014 18:38,"RT @JohnnyGWeir: Catch the European Figure Skating Championships today on @NBCSports from 4-6EST. As analyzed by myself, @Tara_Lipinski &amp; T "
